period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-13 00:00:00,2265.0,2025-08-12,2025-08-12 22:00:00,2025-08-10 01:03:30.838,0.0,754.0,99.0,15662.0,30.0,2024-10-01 03:51:19.304000,0.0,1885.0,0.0,8464.0,13124.0,2508.0,6199.0,21687.0,6109.0,21588.0
00 - 01,2025-08-13 01:00:00,2118.0,2025-08-13,2025-08-12 23:00:00,2025-08-10 01:03:30.838,0.0,804.0,99.0,14607.0,30.0,2024-10-01 03:51:19.304000,0.0,1864.0,0.0,9571.0,12050.0,2527.0,7454.0,21720.0,6038.0,21621.0
01 - 02,2025-08-13 02:00:00,2030.0,2025-08-13,2025-08-13 00:00:00,2025-08-10 01:03:30.838,0.0,839.0,99.0,13981.0,30.0,2024-10-01 03:51:19.304000,0.0,1852.0,0.0,10169.0,11427.0,2524.0,8139.0,21695.0,6033.0,21596.0
02 - 03,2025-08-13 03:00:00,1999.0,2025-08-13,2025-08-13 01:00:00,2025-08-10 01:03:30.838,0.0,871.0,99.0,13756.0,30.0,2024-10-01 03:51:19.304000,0.0,1866.0,0.0,10413.0,11183.0,2543.0,8414.0,21695.0,6033.0,21596.0
03 - 04,2025-08-13 04:00:00,1998.0,2025-08-13,2025-08-13 02:00:00,2025-08-10 01:03:30.838,0.0,881.0,99.0,13750.0,30.0,2024-10-01 03:51:19.304000,0.0,1867.0,0.0,10409.0,11187.0,2533.0,8411.0,21695.0,6033.0,21596.0
04 - 05,2025-08-13 05:00:00,1998.0,2025-08-13,2025-08-13 03:00:00,2025-08-10 01:03:30.838,0.0,891.0,99.0,13750.0,30.0,2024-10-01 03:51:19.304000,0.0,1876.0,0.0,10416.0,11180.0,2540.0,8418.0,21695.0,6033.0,21596.0
05 - 06,2025-08-13 06:00:00,2041.0,2025-08-13,2025-08-13 04:00:00,2025-08-10 01:03:30.838,79.0,912.0,99.0,14012.0,30.0,2024-10-01 03:51:19.304000,0.0,1942.0,0.0,10212.0,11384.0,2598.0,8171.0,21695.0,6033.0,21596.0
06 - 07,2025-08-13 07:00:00,2314.0,2025-08-13,2025-08-13 05:00:00,2025-08-10 01:03:30.838,773.0,914.0,1022.0,15573.0,30.0,2024-10-01 03:51:19.304000,0.0,2287.0,0.0,8368.0,12650.0,2893.0,6054.0,22039.0,6033.0,21017.0
07 - 08,2025-08-13 08:00:00,2557.0,2025-08-13,2025-08-13 06:00:00,2025-08-10 01:03:30.838,2683.0,878.0,1154.0,16241.0,30.0,2024-10-16 11:22:43.468000,0.0,3064.0,26285.0,8672.0,12524.0,3687.0,6115.0,22350.0,6033.0,21196.0
08 - 09,2025-08-13 09:00:00,2688.0,2025-08-13,2025-08-13 07:00:00,2025-08-10 01:03:30.838,5540.0,740.0,1154.0,15578.0,30.0,2024-10-16 11:22:43.468000,0.0,4111.0,26285.0,9759.0,10782.0,4766.0,7071.0,21695.0,6037.0,20541.0
