period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-15 00:00:00,1481.0,2025-08-14,2025-08-14 22:00:00,2025-08-14 05:03:20.881,0.0,4087.0,0.0,15799.0,-964.0,2024-10-01 03:51:19.304000,0.0,16674.0,0.0,7902.0,10935.0,5828.0,6421.0,18915.0,8896.0,18837.0
00 - 01,2025-08-15 01:00:00,1880.0,2025-08-15,2025-08-14 23:00:00,2025-08-14 05:03:20.881,0.0,4247.0,0.0,13947.0,30.0,2024-10-01 03:51:19.304000,0.0,4955.0,0.0,12540.0,8079.0,5838.0,10660.0,20619.0,7116.0,20619.0
01 - 02,2025-08-15 02:00:00,1781.0,2025-08-15,2025-08-15 00:00:00,2025-08-14 05:03:20.881,0.0,4146.0,0.0,13093.0,30.0,2024-10-01 03:51:19.304000,0.0,4813.0,0.0,13388.0,7343.0,5719.0,11607.0,20731.0,6884.0,20731.0
02 - 03,2025-08-15 03:00:00,1726.0,2025-08-15,2025-08-15 01:00:00,2025-08-14 05:03:20.881,0.0,3896.0,0.0,12743.0,30.0,2024-10-01 03:51:19.304000,0.0,4558.0,0.0,13487.0,7244.0,5470.0,11761.0,20731.0,6884.0,20731.0
03 - 04,2025-08-15 04:00:00,1688.0,2025-08-15,2025-08-15 02:00:00,2025-08-14 05:03:20.881,0.0,3593.0,0.0,12581.0,30.0,2024-10-01 03:51:19.304000,0.0,4263.0,0.0,13347.0,7384.0,5167.0,11659.0,20731.0,6884.0,20731.0
04 - 05,2025-08-15 05:00:00,1641.0,2025-08-15,2025-08-15 03:00:00,2025-08-14 05:03:20.881,0.0,3230.0,0.0,12381.0,30.0,2024-10-01 03:51:19.304000,0.0,3907.0,0.0,13183.0,7548.0,4803.0,11542.0,20731.0,6884.0,20731.0
05 - 06,2025-08-15 06:00:00,1356.0,2025-08-15,2025-08-15 04:00:00,2025-08-14 04:23:35.582,53.0,2870.0,0.0,11794.0,30.0,2024-10-01 03:51:19.304000,0.0,3557.0,0.0,13431.0,7300.0,4465.0,12075.0,20731.0,6884.0,20731.0
06 - 07,2025-08-15 07:00:00,1368.0,2025-08-15,2025-08-15 05:00:00,2025-08-14 04:23:35.582,745.0,2434.0,923.0,11594.0,30.0,2024-10-01 03:51:19.304000,0.0,3423.0,0.0,12585.0,7223.0,4341.0,11217.0,20731.0,6884.0,19808.0
07 - 08,2025-08-15 08:00:00,1472.0,2025-08-15,2025-08-15 06:00:00,2025-08-14 04:23:35.582,2763.0,1795.0,1055.0,11482.0,30.0,2024-10-01 03:51:19.304000,0.0,3648.0,0.0,12801.0,6875.0,4577.0,11329.0,20731.0,6884.0,19676.0
08 - 09,2025-08-15 09:00:00,2670.0,2025-08-15,2025-08-15 07:00:00,2025-08-14 04:23:35.582,5615.0,1012.0,1055.0,11041.0,30.0,2024-10-01 03:51:19.304000,0.0,4059.0,0.0,13676.0,6000.0,5012.0,11006.0,20731.0,6887.0,19676.0
09 - 10,2025-08-15 10:00:00,2631.0,2025-08-15,2025-08-15 08:00:00,2025-08-14 04:23:35.582,8216.0,554.0,1055.0,9923.0,30.0,2024-10-01 03:51:19.304000,0.0,4651.0,0.0,15460.0,4216.0,5677.0,12829.0,20731.0,6888.0,19676.0
10 - 11,2025-08-15 11:00:00,2613.0,2025-08-15,2025-08-15 09:00:00,2025-08-14 04:23:35.582,10028.0,444.0,1055.0,9620.0,30.0,2024-10-01 03:51:19.304000,0.0,5286.0,0.0,16437.0,3240.0,6351.0,13824.0,20731.0,6888.0,19676.0
11 - 12,2025-08-15 12:00:00,2624.0,2025-08-15,2025-08-15 10:00:00,2025-08-14 04:23:35.582,10907.0,474.0,1055.0,9128.0,30.0,2024-10-01 03:51:19.304000,0.0,5658.0,0.0,17348.0,2328.0,6770.0,14724.0,20731.0,6888.0,19676.0
12 - 13,2025-08-15 13:00:00,2638.0,2025-08-15,2025-08-15 11:00:00,2025-08-14 04:23:35.582,11247.0,543.0,1055.0,8958.0,30.0,2024-10-01 03:51:19.304000,0.0,5855.0,0.0,17735.0,1941.0,6986.0,15097.0,20731.0,6888.0,19676.0
13 - 14,2025-08-15 14:00:00,2651.0,2025-08-15,2025-08-15 12:00:00,2025-08-14 04:23:35.582,11106.0,617.0,1055.0,9029.0,30.0,2024-10-01 03:51:19.304000,0.0,5870.0,0.0,17676.0,2000.0,6998.0,15025.0,20731.0,6888.0,19676.0
14 - 15,2025-08-15 15:00:00,2699.0,2025-08-15,2025-08-15 13:00:00,2025-08-14 04:23:35.582,10477.0,672.0,1055.0,9730.0,30.0,2024-10-01 03:51:19.304000,0.0,5694.0,0.0,16752.0,2924.0,6775.0,14053.0,20731.0,6888.0,19676.0
15 - 16,2025-08-15 16:00:00,2781.0,2025-08-15,2025-08-15 14:00:00,2025-08-14 04:23:35.582,9561.0,750.0,1055.0,10745.0,30.0,2024-10-01 03:51:19.304000,0.0,5436.0,0.0,15411.0,4265.0,6450.0,12630.0,20731.0,6886.0,19676.0
16 - 17,2025-08-15 17:00:00,2849.0,2025-08-15,2025-08-15 15:00:00,2025-08-14 04:23:35.582,8143.0,854.0,1055.0,11273.0,30.0,2024-10-01 03:51:19.304000,0.0,4968.0,0.0,14368.0,5308.0,5935.0,11519.0,20731.0,6886.0,19676.0
