period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-10 00:00:00,1353.0,2025-08-09,2025-08-09 22:00:00,2025-08-09 20:03:11.143,0.0,1551.0,0.0,14432.0,2028.0,2024-10-01 03:51:19.304000,0.0,12294.0,0.0,5923.0,9152.0,3252.0,4570.0,19274.0,8487.0,15075.0
00 - 01,2025-08-10 01:00:00,1232.0,2025-08-10,2025-08-09 23:00:00,2025-08-09 20:12:30.692,0.0,1835.0,0.0,13188.0,1837.0,2024-10-01 03:51:19.304000,0.0,11275.0,0.0,8706.0,7868.0,3482.0,7474.0,19726.0,8210.0,16574.0
01 - 02,2025-08-10 02:00:00,1170.0,2025-08-10,2025-08-10 00:00:00,2025-08-09 20:12:30.692,0.0,2037.0,0.0,12450.0,1373.0,2024-10-01 03:51:19.304000,0.0,10973.0,0.0,10406.0,7429.0,3648.0,9236.0,19693.0,8243.0,17835.0
02 - 03,2025-08-10 03:00:00,1152.0,2025-08-10,2025-08-10 01:00:00,2025-08-09 20:03:11.143,0.0,2220.0,0.0,12093.0,1118.0,2024-10-01 03:51:19.304000,0.0,10891.0,0.0,11255.0,7183.0,3792.0,10103.0,19698.0,8238.0,18438.0
03 - 04,2025-08-10 04:00:00,1152.0,2025-08-10,2025-08-10 02:00:00,2025-08-09 20:03:11.143,0.0,2437.0,0.0,11812.0,829.0,2024-10-01 03:51:19.304000,0.0,10863.0,0.0,11643.0,6978.0,4005.0,10491.0,19699.0,8237.0,18621.0
04 - 05,2025-08-10 05:00:00,1152.0,2025-08-10,2025-08-10 03:00:00,2025-08-09 20:03:11.143,0.0,2696.0,0.0,11581.0,417.0,2024-10-01 03:51:19.304000,0.0,11025.0,0.0,11818.0,6929.0,4234.0,10666.0,19701.0,8235.0,18747.0
05 - 06,2025-08-10 06:00:00,1152.0,2025-08-10,2025-08-10 04:00:00,2025-08-09 20:03:11.143,82.0,2874.0,0.0,11291.0,-188.0,2024-10-01 03:51:19.304000,0.0,11341.0,0.0,11860.0,7028.0,4451.0,10708.0,19703.0,8233.0,18888.0
06 - 07,2025-08-10 07:00:00,1152.0,2025-08-10,2025-08-10 05:00:00,2025-08-09 20:03:11.143,768.0,2901.0,0.0,11244.0,-642.0,2024-10-01 03:51:19.304000,0.0,11793.0,0.0,11826.0,7093.0,4794.0,10674.0,19706.0,8230.0,18919.0
07 - 08,2025-08-10 08:00:00,1201.0,2025-08-10,2025-08-10 06:00:00,2025-08-09 20:03:11.143,2572.0,2873.0,226.0,10965.0,-1031.0,2024-10-01 03:51:19.304000,0.0,12058.0,0.0,12470.0,6438.0,5558.0,11269.0,19694.0,8242.0,18908.0
08 - 09,2025-08-10 09:00:00,1264.0,2025-08-10,2025-08-10 07:00:00,2025-08-09 20:03:11.143,5190.0,2856.0,256.0,10268.0,-2327.0,2024-10-01 03:51:19.304000,0.0,12946.0,0.0,12984.0,5906.0,6689.0,11720.0,19674.0,8263.0,18890.0
09 - 10,2025-08-10 10:00:00,1314.0,2025-08-10,2025-08-10 08:00:00,2025-08-09 20:03:11.143,7375.0,3086.0,308.0,9590.0,-1960.0,2024-10-01 03:51:19.304000,0.0,13961.0,0.0,15181.0,3687.0,7864.0,13867.0,19654.0,8284.0,18869.0
10 - 11,2025-08-10 11:00:00,1322.0,2025-08-10,2025-08-10 09:00:00,2025-08-09 20:03:11.143,8397.0,3594.0,1154.0,9664.0,-2901.0,2024-10-01 03:51:19.304000,0.0,14878.0,0.0,14628.0,3755.0,8810.0,13306.0,19624.0,8314.0,18383.0
11 - 12,2025-08-10 12:00:00,1323.0,2025-08-10,2025-08-10 10:00:00,2025-08-09 20:03:11.143,8766.0,4228.0,1272.0,9923.0,-3469.0,2024-10-01 03:51:19.304000,0.0,15657.0,0.0,14561.0,3800.0,9592.0,13238.0,19603.0,8335.0,18361.0
12 - 13,2025-08-10 13:00:00,1336.0,2025-08-10,2025-08-10 11:00:00,2025-08-09 20:03:11.143,8722.0,4755.0,1272.0,10156.0,-3684.0,2024-10-01 03:51:19.304000,0.0,16154.0,0.0,14703.0,3751.0,10089.0,13367.0,19595.0,8343.0,18454.0
13 - 14,2025-08-10 14:00:00,1354.0,2025-08-10,2025-08-10 12:00:00,2025-08-09 20:03:11.143,8425.0,5197.0,1272.0,10423.0,-3365.0,2024-10-01 03:51:19.304000,0.0,16464.0,0.0,15085.0,3389.0,10398.0,13731.0,19588.0,8350.0,18474.0
14 - 15,2025-08-10 15:00:00,1377.0,2025-08-10,2025-08-10 13:00:00,2025-08-09 20:03:11.143,8244.0,5510.0,1272.0,10423.0,-3211.0,2024-10-01 03:51:19.304000,0.0,16700.0,0.0,15468.0,3005.0,10629.0,14091.0,19585.0,8353.0,18473.0
15 - 16,2025-08-10 16:00:00,1403.0,2025-08-10,2025-08-10 14:00:00,2025-08-09 20:03:11.143,7938.0,5725.0,1272.0,10380.0,-2746.0,2024-10-01 03:51:19.304000,0.0,16781.0,0.0,16054.0,2416.0,10711.0,14651.0,19585.0,8353.0,18470.0
16 - 17,2025-08-10 17:00:00,1442.0,2025-08-10,2025-08-10 15:00:00,2025-08-09 20:03:11.143,7260.0,5774.0,1246.0,10703.0,-2401.0,2024-10-01 03:51:19.304000,0.0,16569.0,0.0,15850.0,2627.0,10477.0,14408.0,19591.0,8347.0,18476.0
17 - 18,2025-08-10 18:00:00,1498.0,2025-08-10,2025-08-10 16:00:00,2025-08-09 20:03:11.143,5915.0,5535.0,1242.0,11686.0,-2388.0,2024-10-01 03:51:19.304000,0.0,15933.0,0.0,14106.0,4400.0,9674.0,12608.0,19623.0,8337.0,18506.0
18 - 19,2025-08-10 19:00:00,1533.0,2025-08-10,2025-08-10 17:00:00,2025-08-09 20:03:11.143,3864.0,4985.0,358.0,13283.0,-1063.0,2024-10-01 03:51:19.304000,0.0,15119.0,0.0,12920.0,6004.0,8343.0,11387.0,19701.0,8513.0,18924.0
19 - 20,2025-08-10 20:00:00,1535.0,2025-08-10,2025-08-10 18:00:00,2025-08-09 20:03:11.143,1420.0,4246.0,256.0,15021.0,205.0,2024-10-01 03:51:19.304000,0.0,14982.0,0.0,11557.0,8142.0,6675.0,10022.0,20132.0,8522.0,19699.0
20 - 21,2025-08-10 21:00:00,1535.0,2025-08-10,2025-08-10 19:00:00,2025-08-09 20:03:11.143,177.0,3728.0,30.0,15893.0,746.0,2024-10-01 03:51:19.304000,0.0,15236.0,0.0,10468.0,9513.0,5634.0,8933.0,20210.0,8504.0,19981.0
21 - 22,2025-08-10 22:00:00,1504.0,2025-08-10,2025-08-10 20:00:00,2025-08-09 20:03:11.143,2.0,3484.0,0.0,15897.0,1186.0,2024-10-01 03:51:19.304000,0.0,14802.0,0.0,10731.0,9399.0,5312.0,9227.0,20218.0,8479.0,20130.0
22 - 23,2025-08-10 23:00:00,1432.0,2025-08-10,2025-08-10 21:00:00,2025-08-09 20:03:11.143,0.0,3243.0,0.0,14973.0,1258.0,2024-10-01 03:51:19.304000,0.0,13748.0,0.0,11433.0,8721.0,4994.0,10001.0,20162.0,8462.0,20155.0
