dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-08-19 00:15:00,0.0,197.0,00:00 - 00:15,,,13211.0,2025-08-18 22:15:00,3338.0,22:00 - 22:15,15000.0,,,2025-08-19,0.0,,9916.0,,,,,2025-08-19 15:19:21.425,3137.0,,74.0,,13053.0,,,,,2603.0,2025-08-19 13:19:21.425,9916.0,13128.0,1762.0,650.0,197.0
2025-08-19 00:30:00,0.0,199.0,00:15 - 00:30,,,13151.0,2025-08-18 22:30:00,3114.0,22:15 - 22:30,14850.0,,,2025-08-19,0.0,,9680.0,,,,,2025-08-19 15:19:21.425,3392.0,,117.0,,13071.0,,,,,2604.0,2025-08-19 13:19:21.425,9680.0,13188.0,1900.0,650.0,199.0
2025-08-19 00:45:00,0.0,210.0,00:30 - 00:45,,,13133.0,2025-08-18 22:45:00,2822.0,22:30 - 22:45,14650.0,,,2025-08-19,0.0,,9394.0,,,,,2025-08-19 15:19:21.425,3694.0,,98.0,,13107.0,,,,,2615.0,2025-08-19 13:19:21.425,9394.0,13206.0,1933.0,650.0,210.0
2025-08-19 01:00:00,0.0,188.0,00:45 - 01:00,,,13161.0,2025-08-18 23:00:00,2612.0,22:45 - 23:00,14450.0,,,2025-08-19,0.0,,9200.0,,,,,2025-08-19 15:19:21.425,3904.0,,74.0,,13103.0,,,,,2593.0,2025-08-19 13:19:21.425,9200.0,13178.0,2048.0,650.0,188.0
2025-08-19 01:15:00,0.0,215.0,01:00 - 01:15,,,13104.0,2025-08-18 23:15:00,2626.0,23:00 - 23:15,14500.0,,,2025-08-19,0.0,,9229.0,,,,,2025-08-19 15:19:21.425,3890.0,,117.0,,13118.0,,,,,2584.0,2025-08-19 13:19:21.425,9229.0,13235.0,1972.0,643.0,215.0
2025-08-19 01:30:00,0.0,200.0,01:15 - 01:30,,,13108.0,2025-08-18 23:30:00,2486.0,23:15 - 23:30,14350.0,,,2025-08-19,0.0,,9105.0,,,,,2025-08-19 15:19:21.425,4030.0,,96.0,,13134.0,,,,,2569.0,2025-08-19 13:19:21.425,9105.0,13230.0,2117.0,643.0,200.0
2025-08-19 01:45:00,0.0,216.0,01:30 - 01:45,,,13105.0,2025-08-18 23:45:00,2361.0,23:30 - 23:45,14200.0,,,2025-08-19,0.0,,8995.0,,,,,2025-08-19 15:19:21.425,4155.0,,64.0,,13169.0,,,,,2585.0,2025-08-19 13:19:21.425,8995.0,13233.0,1949.0,643.0,216.0
2025-08-19 02:00:00,0.0,234.0,01:45 - 02:00,,,13056.0,2025-08-19 00:00:00,2261.0,23:45 - 24:00,14100.0,,,2025-08-19,0.0,,8912.0,,,,,2025-08-19 15:19:21.425,4255.0,,117.0,,13166.0,,,,,2603.0,2025-08-19 13:19:21.425,8912.0,13283.0,2004.0,643.0,234.0
2025-08-19 02:15:00,0.0,272.0,02:00 - 02:15,,,13044.0,2025-08-19 00:15:00,2210.0,00:00 - 00:15,14050.0,,,2025-08-19,0.0,,8879.0,,,,,2025-08-19 15:19:21.425,4318.0,,98.0,,13196.0,,,,,2618.0,2025-08-19 13:19:21.425,8879.0,13295.0,1887.0,637.0,272.0
2025-08-19 02:30:00,0.0,274.0,02:15 - 02:30,,,13066.0,2025-08-19 00:30:00,2121.0,00:15 - 00:30,14000.0,,,2025-08-19,0.0,,8810.0,,,,,2025-08-19 15:19:21.425,4407.0,,57.0,,13216.0,,,,,2620.0,2025-08-19 13:19:21.425,8810.0,13273.0,1945.0,637.0,274.0
