dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-08-08 00:15:00,0.0,3226.0,00:00 - 00:15,,,11414.0,2025-08-07 22:15:00,2319.0,22:00 - 22:15,14550.0,,,2025-08-08,0.0,,8987.0,,,,,2025-08-08 10:21:30.957,4350.0,,1231.0,,13694.0,,,,,5371.0,2025-08-08 08:21:30.957,8987.0,14925.0,-411.0,525.0,3226.0
2025-08-08 00:30:00,0.0,3233.0,00:15 - 00:30,,,11320.0,2025-08-07 22:30:00,2031.0,22:15 - 22:30,14250.0,,,2025-08-08,0.0,,8699.0,,,,,2025-08-08 10:21:30.957,4751.0,,1212.0,,13807.0,,,,,5378.0,2025-08-08 08:21:30.957,8699.0,15019.0,-256.0,525.0,3233.0
2025-08-08 00:45:00,0.0,3419.0,00:30 - 00:45,,,11181.0,2025-08-07 22:45:00,1758.0,22:30 - 22:45,14050.0,,,2025-08-08,0.0,,8426.0,,,,,2025-08-08 10:21:30.957,5062.0,,1231.0,,13927.0,,,,,5564.0,2025-08-08 08:21:30.957,8426.0,15157.0,-448.0,525.0,3419.0
2025-08-08 01:00:00,0.0,3566.0,00:45 - 01:00,,,11254.0,2025-08-07 23:00:00,1900.0,22:45 - 23:00,14000.0,,,2025-08-08,0.0,,8568.0,,,,,2025-08-08 10:21:30.957,4948.0,,1212.0,,13873.0,,,,,5711.0,2025-08-08 08:21:30.957,8568.0,15085.0,-482.0,525.0,3566.0
2025-08-08 01:15:00,0.0,3513.0,01:00 - 01:15,,,11207.0,2025-08-07 23:15:00,2143.0,23:00 - 23:15,14050.0,,,2025-08-08,0.0,,8811.0,,,,,2025-08-08 10:21:30.957,4733.0,,1231.0,,13901.0,,,,,5658.0,2025-08-08 08:21:30.957,8811.0,15132.0,-1030.0,525.0,3513.0
2025-08-08 01:30:00,0.0,3499.0,01:15 - 01:30,,,11198.0,2025-08-07 23:30:00,1943.0,23:15 - 23:30,13950.0,,,2025-08-08,0.0,,8641.0,,,,,2025-08-08 10:21:30.957,4931.0,,1212.0,,13929.0,,,,,5644.0,2025-08-08 08:21:30.957,8641.0,15140.0,-858.0,525.0,3499.0
2025-08-08 01:45:00,0.0,3548.0,01:30 - 01:45,,,11095.0,2025-08-07 23:45:00,1800.0,23:30 - 23:45,13850.0,,,2025-08-08,0.0,,8468.0,,,,,2025-08-08 10:21:30.957,5127.0,,1231.0,,14013.0,,,,,5693.0,2025-08-08 08:21:30.957,8468.0,15244.0,-861.0,525.0,3548.0
2025-08-08 02:00:00,0.0,3546.0,01:45 - 02:00,,,11176.0,2025-08-08 00:00:00,1533.0,23:45 - 24:00,13600.0,,,2025-08-08,0.0,,8202.0,,,,,2025-08-08 10:21:30.957,5393.0,,1212.0,,13951.0,,,,,5691.0,2025-08-08 08:21:30.957,8202.0,15163.0,-811.0,525.0,3546.0
2025-08-08 02:15:00,0.0,3546.0,02:00 - 02:15,,,11153.0,2025-08-08 00:15:00,1417.0,00:00 - 00:15,13500.0,,,2025-08-08,0.0,,8085.0,,,,,2025-08-08 10:21:30.957,5514.0,,1231.0,,13955.0,,,,,5661.0,2025-08-08 08:21:30.957,8085.0,15186.0,-790.0,525.0,3546.0
2025-08-08 02:30:00,0.0,3501.0,02:15 - 02:30,,,11163.0,2025-08-08 00:30:00,1459.0,00:15 - 00:30,13500.0,,,2025-08-08,0.0,,8136.0,,,,,2025-08-08 10:21:30.957,5472.0,,1212.0,,13964.0,,,,,5616.0,2025-08-08 08:21:30.957,8136.0,15176.0,-753.0,525.0,3501.0
2025-08-08 02:45:00,0.0,3475.0,02:30 - 02:45,,,11070.0,2025-08-08 00:45:00,1440.0,00:30 - 00:45,13500.0,,,2025-08-08,0.0,,8129.0,,,,,2025-08-08 10:21:30.957,5490.0,,1231.0,,14038.0,,,,,5590.0,2025-08-08 08:21:30.957,8129.0,15269.0,-801.0,525.0,3475.0
