dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-08-17 00:15:00,0.0,2419.0,00:00 - 00:15,,,13757.0,2025-08-16 22:15:00,1307.0,22:00 - 22:15,13150.0,,,2025-08-17,0.0,,6956.0,,,,,2025-08-17 10:20:00.969,4118.0,,1091.0,,11490.0,,,,,4657.0,2025-08-17 08:20:00.969,6956.0,12581.0,1002.0,630.0,2419.0
2025-08-17 00:30:00,0.0,2369.0,00:15 - 00:30,,,13583.0,2025-08-16 22:30:00,1046.0,22:15 - 22:30,12900.0,,,2025-08-17,0.0,,6695.0,,,,,2025-08-17 10:20:00.969,4571.0,,1074.0,,11682.0,,,,,4607.0,2025-08-17 08:20:00.969,6695.0,12756.0,1012.0,630.0,2369.0
2025-08-17 00:45:00,0.0,2261.0,00:30 - 00:45,,,13247.0,2025-08-16 22:45:00,1193.0,22:30 - 22:45,12850.0,,,2025-08-17,0.0,,6842.0,,,,,2025-08-17 10:20:00.969,4513.0,,1077.0,,12014.0,,,,,4499.0,2025-08-17 08:20:00.969,6842.0,13092.0,923.0,630.0,2261.0
2025-08-17 01:00:00,0.0,2172.0,00:45 - 01:00,,,13559.0,2025-08-16 23:00:00,1120.0,22:45 - 23:00,12750.0,,,2025-08-17,0.0,,6769.0,,,,,2025-08-17 10:20:00.969,4586.0,,1108.0,,11671.0,,,,,4409.0,2025-08-17 08:20:00.969,6769.0,12780.0,834.0,630.0,2172.0
2025-08-17 01:15:00,0.0,2135.0,01:00 - 01:15,,,13607.0,2025-08-16 23:15:00,1136.0,23:00 - 23:15,12600.0,,,2025-08-17,0.0,,6605.0,,,,,2025-08-17 10:20:00.969,4410.0,,1038.0,,11695.0,,,,,4333.0,2025-08-17 08:20:00.969,6605.0,12732.0,1050.0,630.0,2135.0
2025-08-17 01:30:00,0.0,2077.0,01:15 - 01:30,,,13540.0,2025-08-16 23:30:00,874.0,23:15 - 23:30,12200.0,,,2025-08-17,0.0,,6343.0,,,,,2025-08-17 10:20:00.969,4671.0,,1098.0,,11701.0,,,,,4274.0,2025-08-17 08:20:00.969,6343.0,12799.0,1075.0,630.0,2077.0
2025-08-17 01:45:00,0.0,2095.0,01:30 - 01:45,,,13356.0,2025-08-16 23:45:00,745.0,23:30 - 23:45,12000.0,,,2025-08-17,0.0,,6214.0,,,,,2025-08-17 10:20:00.969,4801.0,,1070.0,,11913.0,,,,,4292.0,2025-08-17 08:20:00.969,6214.0,12983.0,908.0,630.0,2095.0
2025-08-17 02:00:00,0.0,1994.0,01:45 - 02:00,,,13600.0,2025-08-17 00:00:00,1059.0,23:45 - 24:00,12150.0,,,2025-08-17,0.0,,6528.0,,,,,2025-08-17 10:20:00.969,4486.0,,1062.0,,11676.0,,,,,4192.0,2025-08-17 08:20:00.969,6528.0,12739.0,821.0,630.0,1994.0
2025-08-17 02:15:00,0.0,2005.0,02:00 - 02:15,,,13553.0,2025-08-17 00:15:00,956.0,00:00 - 00:15,12100.0,,,2025-08-17,0.0,,6425.0,,,,,2025-08-17 10:20:00.969,4607.0,,1074.0,,11712.0,,,,,4207.0,2025-08-17 08:20:00.969,6425.0,12785.0,779.0,630.0,2005.0
2025-08-17 02:30:00,0.0,1934.0,02:15 - 02:30,,,13559.0,2025-08-17 00:30:00,892.0,00:15 - 00:30,12000.0,,,2025-08-17,0.0,,6361.0,,,,,2025-08-17 10:20:00.969,4670.0,,1062.0,,11718.0,,,,,4135.0,2025-08-17 08:20:00.969,6361.0,12780.0,897.0,630.0,1934.0
2025-08-17 02:45:00,0.0,1843.0,02:30 - 02:45,,,13335.0,2025-08-17 00:45:00,1169.0,00:30 - 00:45,12150.0,,,2025-08-17,0.0,,6638.0,,,,,2025-08-17 10:20:00.969,4393.0,,1074.0,,11930.0,,,,,4044.0,2025-08-17 08:20:00.969,6638.0,13004.0,851.0,630.0,1843.0
2025-08-17 03:00:00,0.0,1810.0,02:45 - 03:00,,,13746.0,2025-08-17 01:00:00,1064.0,00:45 - 01:00,12000.0,,,2025-08-17,0.0,,6533.0,,,,,2025-08-17 10:20:00.969,4499.0,,1058.0,,11534.0,,,,,4012.0,2025-08-17 08:20:00.969,6533.0,12592.0,826.0,630.0,1810.0
2025-08-17 03:15:00,0.0,1851.0,03:00 - 03:15,,,13680.0,2025-08-17 01:15:00,864.0,01:00 - 01:15,11850.0,,,2025-08-17,0.0,,6333.0,,,,,2025-08-17 10:20:00.969,4706.0,,1077.0,,11581.0,,,,,4052.0,2025-08-17 08:20:00.969,6333.0,12658.0,845.0,630.0,1851.0
2025-08-17 03:30:00,0.0,1867.0,03:15 - 03:30,,,13669.0,2025-08-17 01:30:00,857.0,01:15 - 01:30,11850.0,,,2025-08-17,0.0,,6326.0,,,,,2025-08-17 10:20:00.969,4714.0,,1058.0,,11611.0,,,,,4067.0,2025-08-17 08:20:00.969,6326.0,12670.0,824.0,630.0,1867.0
2025-08-17 03:45:00,0.0,1806.0,03:30 - 03:45,,,13404.0,2025-08-17 01:45:00,883.0,01:30 - 01:45,11800.0,,,2025-08-17,0.0,,6352.0,,,,,2025-08-17 10:20:00.969,4687.0,,1108.0,,11826.0,,,,,4007.0,2025-08-17 08:20:00.969,6352.0,12934.0,830.0,630.0,1806.0
2025-08-17 04:00:00,0.0,1691.0,03:45 - 04:00,,,13819.0,2025-08-17 02:00:00,1016.0,01:45 - 02:00,11750.0,,,2025-08-17,0.0,,6485.0,,,,,2025-08-17 10:20:00.969,4555.0,,1092.0,,11427.0,,,,,3891.0,2025-08-17 08:20:00.969,6485.0,12519.0,793.0,630.0,1691.0
2025-08-17 04:15:00,0.0,1610.0,04:00 - 04:15,,,13784.0,2025-08-17 02:15:00,1179.0,02:00 - 02:15,11800.0,,,2025-08-17,0.0,,6648.0,,,,,2025-08-17 10:20:00.969,4401.0,,1044.0,,11511.0,,,,,3809.0,2025-08-17 08:20:00.969,6648.0,12555.0,695.0,630.0,1610.0
2025-08-17 04:30:00,0.0,1590.0,04:15 - 04:30,,,13700.0,2025-08-17 02:30:00,1101.0,02:15 - 02:30,11750.0,,,2025-08-17,0.0,,6570.0,,,,,2025-08-17 10:20:00.969,4479.0,,1092.0,,11546.0,,,,,3790.0,2025-08-17 08:20:00.969,6570.0,12638.0,731.0,630.0,1590.0
2025-08-17 04:45:00,0.0,1582.0,04:30 - 04:45,,,13469.0,2025-08-17 02:45:00,1093.0,02:30 - 02:45,11700.0,,,2025-08-17,0.0,,6562.0,,,,,2025-08-17 10:20:00.969,4487.0,,1074.0,,11796.0,,,,,3782.0,2025-08-17 08:20:00.969,6562.0,12870.0,790.0,630.0,1582.0
2025-08-17 05:00:00,0.0,1574.0,04:45 - 05:00,,,13795.0,2025-08-17 03:00:00,1059.0,02:45 - 03:00,11550.0,,,2025-08-17,0.0,,6528.0,,,,,2025-08-17 10:20:00.969,4521.0,,1108.0,,11436.0,,,,,3773.0,2025-08-17 08:20:00.969,6528.0,12544.0,662.0,630.0,1574.0
2025-08-17 05:15:00,0.0,1562.0,05:00 - 05:15,,,13745.0,2025-08-17 03:15:00,1111.0,03:00 - 03:15,11500.0,,,2025-08-17,0.0,,6580.0,,,,,2025-08-17 10:20:00.969,4478.0,,1074.0,,11520.0,,,,,3765.0,2025-08-17 08:20:00.969,6580.0,12594.0,576.0,630.0,1562.0
2025-08-17 05:30:00,0.0,1567.0,05:15 - 05:30,,,13711.0,2025-08-17 03:30:00,1220.0,03:15 - 03:30,11550.0,,,2025-08-17,0.0,,6689.0,,,,,2025-08-17 10:20:00.969,4368.0,,1072.0,,11555.0,,,,,3769.0,2025-08-17 08:20:00.969,6689.0,12628.0,474.0,630.0,1567.0
2025-08-17 05:45:00,0.0,1543.0,05:30 - 05:45,,,13530.0,2025-08-17 03:45:00,1331.0,03:30 - 03:45,11600.0,,,2025-08-17,0.0,,6800.0,,,,,2025-08-17 10:20:00.969,4258.0,,1063.0,,11745.0,,,,,3745.0,2025-08-17 08:20:00.969,6800.0,12809.0,451.0,630.0,1543.0
2025-08-17 06:00:00,102.0,1533.0,05:45 - 06:00,,,13832.0,2025-08-17 04:00:00,1591.0,03:45 - 04:00,11800.0,,,2025-08-17,0.0,,7060.0,,,,,2025-08-17 10:20:00.969,3997.0,,1062.0,,11445.0,,,,,3837.0,2025-08-17 08:20:00.969,7060.0,12507.0,399.0,630.0,1635.0
2025-08-17 06:15:00,283.0,1491.0,06:00 - 06:15,,,13714.0,2025-08-17 04:15:00,1679.0,04:00 - 04:15,11850.0,,,2025-08-17,0.0,,7148.0,,,,,2025-08-17 10:20:00.969,3910.0,,1104.0,,11520.0,,,,,3955.0,2025-08-17 08:20:00.969,7148.0,12624.0,147.0,630.0,1774.0
