dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-08-18 00:15:00,0.0,1723.0,00:00 - 00:15,,,14229.0,2025-08-17 22:15:00,2430.0,22:00 - 22:15,12700.0,,,2025-08-18,0.0,,8217.0,,,,,2025-08-18 08:22:36.512,3179.0,,714.0,,11396.0,,,,,4058.0,2025-08-18 06:22:36.512,8217.0,12110.0,-349.0,696.0,1723.0
2025-08-18 00:30:00,0.0,1639.0,00:15 - 00:30,,,14216.0,2025-08-17 22:30:00,2459.0,22:15 - 22:30,12700.0,,,2025-08-18,0.0,,8259.0,,,,,2025-08-18 08:22:36.512,3150.0,,714.0,,11409.0,,,,,3974.0,2025-08-18 06:22:36.512,8259.0,12123.0,-192.0,695.0,1639.0
2025-08-18 00:45:00,0.0,1544.0,00:30 - 00:45,,,14087.0,2025-08-17 22:45:00,2299.0,22:30 - 22:45,12600.0,,,2025-08-18,0.0,,8111.0,,,,,2025-08-18 08:22:36.512,3310.0,,714.0,,11538.0,,,,,3879.0,2025-08-18 06:22:36.512,8111.0,12251.0,-264.0,695.0,1544.0
2025-08-18 01:00:00,0.0,1350.0,00:45 - 01:00,,,14201.0,2025-08-17 23:00:00,2153.0,22:45 - 23:00,12500.0,,,2025-08-18,0.0,,7968.0,,,,,2025-08-18 08:22:36.512,3456.0,,714.0,,11424.0,,,,,3685.0,2025-08-18 06:22:36.512,7968.0,12138.0,96.0,692.0,1350.0
2025-08-18 01:15:00,0.0,1359.0,01:00 - 01:15,,,14148.0,2025-08-17 23:15:00,2374.0,23:00 - 23:15,12550.0,,,2025-08-18,0.0,,8015.0,,,,,2025-08-18 08:22:36.512,3251.0,,714.0,,11477.0,,,,,3626.0,2025-08-18 06:22:36.512,8015.0,12191.0,160.0,745.0,1359.0
2025-08-18 01:30:00,0.0,1279.0,01:15 - 01:30,,,14113.0,2025-08-17 23:30:00,2124.0,23:15 - 23:30,12200.0,,,2025-08-18,0.0,,7735.0,,,,,2025-08-18 08:22:36.512,3567.0,,714.0,,11512.0,,,,,3546.0,2025-08-18 06:22:36.512,7735.0,12226.0,169.0,745.0,1279.0
2025-08-18 01:45:00,0.0,1170.0,01:30 - 01:45,,,13985.0,2025-08-17 23:45:00,2063.0,23:30 - 23:45,12100.0,,,2025-08-18,0.0,,7665.0,,,,,2025-08-18 08:22:36.512,3648.0,,714.0,,11640.0,,,,,3437.0,2025-08-18 06:22:36.512,7665.0,12354.0,180.0,745.0,1170.0
2025-08-18 02:00:00,0.0,1194.0,01:45 - 02:00,,,14102.0,2025-08-18 00:00:00,1838.0,23:45 - 24:00,12000.0,,,2025-08-18,0.0,,7440.0,,,,,2025-08-18 08:22:36.512,3872.0,,714.0,,11523.0,,,,,3461.0,2025-08-18 06:22:36.512,7440.0,12237.0,327.0,745.0,1194.0
2025-08-18 02:15:00,0.0,1143.0,02:00 - 02:15,,,14085.0,2025-08-18 00:15:00,1738.0,00:00 - 00:15,11900.0,,,2025-08-18,0.0,,7340.0,,,,,2025-08-18 08:22:36.512,3989.0,,714.0,,11540.0,,,,,3410.0,2025-08-18 06:22:36.512,7340.0,12254.0,380.0,747.0,1143.0
2025-08-18 02:30:00,0.0,1143.0,02:15 - 02:30,,,14085.0,2025-08-18 00:30:00,1662.0,00:15 - 00:30,11800.0,,,2025-08-18,0.0,,7264.0,,,,,2025-08-18 08:22:36.512,4066.0,,714.0,,11540.0,,,,,3410.0,2025-08-18 06:22:36.512,7264.0,12254.0,413.0,760.0,1143.0
